Pred,Resid,LOC,YEAR,Line
188.9420623779297,-6.237792968022404e-05,NECC,2001,C1.150.165
115.80303955078125,-3.9550781252728484e-05,ILRO,2002,C1.56.145
192.76443481445312,-3.4814453130138645e-05,OHVW,2005,C1.88.94
216.18704223632812,-4.223632811317657e-05,NEOV,2001,C1.149.167
183.86402893066406,-2.89306640581799e-05,ILGO,2001,C1.128.17
193.42222595214844,-2.5952148433816546e-05,IAPN,2006,C1.332.90
147.26776123046875,-6.123046875927685e-05,MSRF,2007,C1.484.108
197.9130401611328,-4.0161132801586064e-05,ILTO,2002,C1.8.220
140.83802795410156,-2.795410156863909e-05,MOHA,2001,C1.175.185
117.48404693603516,-4.693603516159328e-05,MNCF,2003,C1.181.61
173.28477478027344,-7.478027345086957e-05,ILSI,2005,C1.369.5
134.65902709960938,-2.7099609383185452e-05,SDWR,2007,C1.455.44
224.61553955078125,-3.9550781252728484e-05,IAWE,2004,C1.266.3
178.0825653076172,-6.530761717726818e-05,ILFL,2007,C1.476.236
236.0210418701172,-4.187011720091505e-05,MNKE,2005,C1.374.163
174.04782104492188,-2.1044921879820322e-05,MNOL,2003,C1.180.120
205.6376190185547,-1.9018554695549028e-05,GACA,2005,C1.102.43
146.00462341308594,-2.3413085926904387e-05,IASA,2005,C1.77.5
235.4512939453125,-9.394531249995453e-05,IAHC,2004,C1.267.191
177.9447784423828,-7.844238280085847e-05,INGR,2003,C1.208.181
246.3505859375,-8.593749998908606e-05,IAHU,2004,C1.259.74
236.21835327148438,-5.3271484375727596e-05,ILBR,2007,C1.470.23
173.39724731445312,-4.731445312700089e-05,ILAE,2004,C1.241.113
200.58297729492188,2.2705078123408384e-05,MNWA,2002,C1.9.215
114.65950012207031,-1.2207031829802872e-07,MOMR,2005,C1.68.24
174.45196533203125,-6.533203125513865e-05,IAHA,2003,C1.230.60
202.4170379638672,-3.7963867185908384e-05,IABP,2001,C1.169.146
225.88601684570312,-1.68457031293201e-05,KYST,2002,C1.119.99
162.1154022216797,-2.2216796935481398e-06,MICL,2004,C1.262.191
214.2798309326172,-3.093261719300244e-05,IAMD,2004,C1.242.62
226.92674255371094,-4.255371092654059e-05,MNGL,2006,C1.314.153
193.5553741455078,-7.414550782414153e-05,INBO,2003,C1.28.198
216.48968505859375,-8.505859375418368e-05,IADV,2003,C1.188.212
186.17413330078125,-3.330078124008651e-05,WIDE,2004,C1.250.7
181.1570281982422,-2.8198242176813437e-05,INNE,2003,C1.224.33
214.1494903564453,9.643554676586064e-06,MNFA,2002,C1.18.52
197.9318084716797,-8.471679677768407e-06,MNBI,2005,C1.94.16
183.59149169921875,8.300781246362021e-06,MIBL,2003,C1.181.116
187.52008056640625,-8.056640623976818e-05,NEGO,2002,C1.52.82
144.9420623779297,-6.237792968022404e-05,ILTH,2001,C1.123.313
199.24537658691406,-7.658691407641527e-05,ILPP,2005,C1.61.34
185.95106506347656,-6.506347656909384e-05,INNE,2002,C1.8.131
241.9650115966797,-1.1596679684089395e-05,LEIA,2005,C1.73.151
72.97813415527344,-3.4155273439751e-05,MOKI,2003,C1.214.144
243.0364990234375,-9.902343751377884e-05,IALU,2004,C1.276.177
207.59030151367188,-1.5136718616304279e-06,OHUC,2004,C1.291.26
173.99346923828125,-6.92382812417236e-05,NDBA,2007,C1.492.142
190.66543579101562,-3.5791015619679456e-05,ONTA,2005,C1.67.160
237.85708618164062,-8.618164062568212e-05,INEL,2001,C1.123.183
144.333251953125,-5.1953124994952304e-05,TNGR,2004,C1.299.151
220.00807189941406,-7.189941405272293e-05,SDPL,2002,C1.49.118
200.4283905029297,9.497070323050139e-06,IAMD,2003,C1.227.4
204.7730255126953,-2.5512695316365352e-05,MNOL,2002,C1.156.106
197.97476196289062,-6.19628906122216e-05,ILBM,2006,C1.330.247
222.94387817382812,-7.817382811481366e-05,NECL,2005,C1.72.17
203.33676147460938,-6.14746093674512e-05,NEST,2005,C1.90.114
190.27642822265625,-2.8222656254683898e-05,MNCO,2004,C1.113.14
129.41201782226562,-1.782226561886091e-05,IAWA,2001,C1.163.52
225.13409423828125,-9.42382812638698e-05,IARU,2002,C1.44.872
186.74171447753906,-1.4477539053814326e-05,ILMN,2004,C1.233.68
115.50305938720703,-5.938720703113631e-05,INEL,2002,C1.56.44
226.59852600097656,-2.6000976561135758e-05,MNVC,2006,C1.310.155
196.67503356933594,-3.3569335926131316e-05,ILTO,2001,C1.129.56
184.63333129882812,-3.1298828133685674e-05,IAPN,2003,C1.210.144
199.2859344482422,-3.4448242189455414e-05,NEOX,2007,C1.475.67
239.50338745117188,-8.74511718791382e-05,NEKE,2005,C1.91.110
215.4539794921875,-7.949218749558895e-05,IAPR,2004,C1.234.52
147.61102294921875,-2.2949218760004442e-05,MNBI,2001,C1.118.81
169.60389709472656,2.905273447595391e-06,ILBE,2004,C1.282.4097
209.31082153320312,-2.1533203124590727e-05,MNMY,2006,C1.335.11
224.98233032226562,-3.0322265615723154e-05,IADV,2007,C1.475.106
188.667724609375,-2.4609375003592504e-05,MNDE,2004,C1.248.83
170.74876403808594,-6.40380859238121e-05,IASP,2004,C1.273.211
211.17120361328125,-3.6132812510913936e-06,OHAR,2006,C1.313.130
235.17408752441406,-8.752441405590616e-05,ILOB,2004,C1.233.56
238.4561767578125,2.3242187495498e-05,WIEG,2006,C1.333.11
203.06103515625,-3.5156249992951416e-05,MNBI,2002,C1.40.106
241.423583984375,-8.398437501000444e-05,ILLA,2006,C1.316.38
167.40452575683594,-2.57568359245397e-05,MIMA,2003,C1.222.154
195.0320281982422,-2.8198242176813437e-05,IADO,2002,C1.51.218
210.62051391601562,-1.3916015632275958e-05,INFR,2006,C1.303.262
158.6958770751953,-7.707519532118567e-05,ILSI,2005,C1.369.66
155.31991577148438,-1.5771484385140866e-05,MNDE,2004,C1.262.12
222.8563232421875,-2.3242187495498e-05,WIJA,2007,C1.493.67
226.59852600097656,-2.6000976561135758e-05,MOMI,2004,C1.245.81
141.33587646484375,-7.646484374390639e-05,IAWS,2003,C1.24.150
204.18338012695312,1.9873046881002665e-05,NEKE,2003,C1.176.79
74.69505310058594,-5.310058594432121e-05,IASH,2002,C1.52.36
164.1803741455078,-7.414550782414153e-05,MNCO,2005,C1.100.172
177.7973175048828,-1.750488280549689e-05,MNDB,2005,C1.94.178
186.77313232421875,-3.23242187505457e-05,NECL,2006,C1.328.66
242.7546844482422,-8.444824217690439e-05,NEDA,2007,C1.464.79
218.54620361328125,-3.6132812510913936e-06,NECO,2004,C1.236.184
179.4712371826172,-3.718261717722271e-05,SDTR,2003,C1.37.117
221.3421173095703,-1.7309570324641754e-05,WIPO,2006,C1.335.39
226.70008850097656,-8.850097657386868e-05,IADV,2002,C1.42.164
217.3360137939453,-1.3793945299767074e-05,INVI,2003,C1.213.5
177.41053771972656,-3.771972654931233e-05,IABR,2003,C1.30.10
165.39903259277344,-3.2592773436590505e-05,ILRI,2002,C1.14.37
159.77708435058594,-8.435058595068767e-05,NCPA,2002,C1.14.135
228.58084106445312,-4.106445311435891e-05,ILBR,2007,C1.470.18
210.5137939453125,6.05468750336513e-06,MNWA,2002,C1.18.187
197.09002685546875,-2.6855468746589395e-05,IASP,2002,C1.51.227
219.15809631347656,3.686523427859356e-06,MNDB,2005,C1.94.88
184.31517028808594,-7.028808593645408e-05,KYBG,2006,C1.320.142
224.72547912597656,-7.912597655490572e-05,MNSE,2006,C1.310.17
205.64405822753906,-5.822753905704303e-05,TNUC,2001,C1.2.18
164.70257568359375,-7.568359376364242e-05,WIPO,2007,C1.458.140
220.9684295654297,-2.956542968490794e-05,WIPL,2005,C1.67.113
239.92910766601562,-7.666015619633981e-06,NEHM,2003,C1.176.319
158.81503295898438,-3.295898437727374e-05,IAOT,2002,C1.151.77
199.92108154296875,-8.15429687577307e-05,IASA,2007,C1.478.109
230.87628173828125,1.8261718736312105e-05,ILSO,2004,C1.290.376
241.49708557128906,1.4428710926495114e-05,MNBU,2005,C1.85.49
154.29904174804688,-4.1748046868406163e-05,OHUC,2005,C1.79.59
234.57501220703125,-1.2207031261368684e-05,LEIA,2005,C1.95.157
193.18690490722656,-4.9072265539962245e-06,IAWE,2007,C1.496.114
158.08392333984375,-2.3339843750136424e-05,ILST,2004,C1.287.38
219.68109130859375,-9.130859373840394e-05,IARU,2002,C1.174.182
184.4801025390625,-2.5390625069121597e-06,GASM,2005,C1.68.93
210.10107421875,-7.42187500009095e-05,IADV,2002,C1.45.47
180.43670654296875,-6.542968748135536e-06,INFB,2006,C1.344.141
153.60195922851562,-5.92285156244543e-05,IAHC,2006,C1.338.128
192.68516540527344,-6.540527343190661e-05,ILBR,2006,C1.316.40
138.31773376464844,-3.376464843540816e-05,MOFG,2005,C1.106.27
173.35121154785156,-1.1547851556770183e-05,IANL,2004,C1.237.87
117.36691284179688,-1.2841796873885869e-05,MNKE,2003,C1.197.125
84.32765197753906,-5.197753905861191e-05,IAPE,2003,C1.198.139
245.632080078125,1.9921875008321877e-05,ILML,2007,C1.500.149
175.12181091308594,-1.0913085930042143e-05,OHUC,2004,C1.291.3
218.10328674316406,-8.67431640756422e-05,ARPI,2003,C1.23.12
162.6697998046875,1.9531250927684596e-07,NECO,2005,C1.86.57
152.89303588867188,-3.588867187431788e-05,ILBN,2007,C1.468.79
186.4669952392578,4.7607422004602995e-06,MNGL,2001,C1.146.30
161.28201293945312,-1.2939453114313437e-05,IAOT,2002,C1.56.125
157.67709350585938,6.494140620816324e-06,OHVW,2005,C1.75.101
217.4290771484375,-7.714843749795364e-05,OHPI,2001,C1.165.96
201.84408569335938,-8.569335938091172e-05,ILHO,2001,C1.128.293
124.58501434326172,-1.4343261725002776e-05,NCMO,2002,C1.17.126
156.4235382080078,-3.820800782250444e-05,IASG,2003,C1.220.154
203.7664337158203,-3.371582030808895e-05,MNBI,2002,C1.19.85
239.7729949951172,5.0048828086346475e-06,OHPT,2001,C1.123.252
205.8867950439453,4.956054681315436e-06,ILMN,2005,C1.367.181
107.24073028564453,-3.0285644527339173e-05,TNGR,2004,C1.302.96
187.09512329101562,-2.3291015622817213e-05,NCFA,2004,C1.300.160
190.30441284179688,-1.2841796888096724e-05,ILRI,2005,C1.71.71
248.09808349609375,-8.349609373681233e-05,IAHC,2004,C1.268.116
236.26519775390625,-9.775390626032276e-05,ILTH,2005,C1.108.167
186.2198944091797,5.590820308043476e-06,MNLE,2007,C1.489.105
192.98789978027344,2.19726558725597e-07,MNDA,2004,C1.249.166
215.81948852539062,1.1474609380002221e-05,OHGT,2007,C1.494.292
247.45486450195312,-6.450195311913376e-05,NEWC,2003,C1.186.126
202.88568115234375,-8.115234373917701e-05,ILPL,2007,C1.466.26
183.8456268310547,-2.6831054697140644e-05,IAWE,2004,C1.254.40
126.47473907470703,-3.9074707032682454e-05,MOFG,2005,C1.102.129
185.31204223632812,-4.223632811317657e-05,MNBI,2002,C1.40.232
188.58551025390625,-1.0253906253865352e-05,NEPM,2007,C1.467.169
203.91104125976562,-4.125976562363576e-05,MNSV,2001,C1.173.21
83.2630615234375,-6.15234374947704e-05,MIAS,2003,C1.204.32
202.4658966064453,-9.660644531095386e-05,MISC,2006,C1.342.157
237.9193878173828,-8.781738281982143e-05,IAWA,2007,C1.463.38
237.10086059570312,-6.0595703132548806e-05,WIAR,2003,C1.222.194
189.7295684814453,-6.848144531090838e-05,IASL,2003,C1.177.162
212.28427124023438,-7.124023437654614e-05,KYMA,2004,C1.300.38
154.4609375,-3.749999999058673e-05,IANL,2005,C1.359.40
192.2659149169922,-1.4916992199687229e-05,IAWA,2005,C1.370.17
172.92503356933594,-3.3569335926131316e-05,INRO,2003,C1.191.59
180.62808227539062,-8.227539063909717e-05,MNBU,2002,C1.44.829
152.2720489501953,-4.89501953211402e-05,ILWA,2001,C1.169.45
214.22267150878906,-7.150878906259095e-05,WIPO,2003,C1.194.199
157.27894592285156,-4.5922851569457634e-05,OHGE,2005,C1.72.77
118.46791076660156,-1.0766601562295364e-05,IADA,2003,C1.202.5
170.40611267089844,-1.2670898428268629e-05,ILMR,2007,C1.497.89
246.9548797607422,-7.976074218163376e-05,NEST,2005,C1.71.13
146.5890350341797,-3.503417968886424e-05,MOFG,2005,C1.106.215
162.17147827148438,-7.827148436945208e-05,WIPO,2004,C1.296.61
234.39781188964844,-1.1889648448004664e-05,ILNH,2003,C1.38.101
166.28207397460938,-7.397460936431344e-05,SDHA,2002,C1.46.239
159.43113708496094,-3.7084960951005996e-05,IIAL,2006,C1.356.46
247.35418701171875,1.2988281241632649e-05,IANL,2007,C1.454.162
54.71406555175781,-6.555175781386424e-05,IASH,2002,C1.52.167
237.75064086914062,-4.0869140633503775e-05,MNOW,2006,C1.305.24
163.0708770751953,-7.707519532118567e-05,WIPO,2004,C1.296.36
239.16397094726562,-7.094726561263087e-05,NEGO,2006,C1.325.29
193.9988250732422,-2.507324219891416e-05,GACL,2004,C1.293.92
134.2360076904297,-7.690429697504442e-06,NEDA,2002,C1.49.46
142.51351928710938,-1.9287109381593837e-05,NCFV,2007,C1.488.110
216.64691162109375,-1.1621093761959855e-05,INNE,2003,C1.22.82
109.82662963867188,-2.9638671875886757e-05,ILRS,2003,C1.214.103
238.37838745117188,-8.74511718791382e-05,TNUC,2006,C1.319.129
204.75706481933594,-6.481933593249778e-05,MNLA,2006,C1.338.142
210.16943359375,-3.359375000400178e-05,IADA,2005,C1.86.151
199.40142822265625,-2.8222656254683898e-05,ILNH,2007,C1.463.163
190.61776733398438,-6.733398436153948e-05,NEBY,2004,C1.237.44
238.18612670898438,-2.670898436463176e-05,TXDA,2004,C1.237.346
176.43304443359375,-4.443359375727596e-05,IANL,2001,C1.164.30
199.4830322265625,-3.2226562495907274e-05,NEOV,2001,C1.117.80
173.46707153320312,-7.15332031120397e-05,INOX,2003,C1.219.163
134.70541381835938,-1.3818359377637535e-05,GAMY,2004,C1.301.171
160.03536987304688,-6.987304686845164e-05,INOX,2003,C1.26.3
245.4729766845703,-7.668457030263198e-05,ILGI,2007,C1.500.103
166.23806762695312,-6.762695312545475e-05,ILPA,2001,C1.163.72
181.44219970703125,2.9296876391526894e-07,IASP,2003,C1.227.133
245.70179748535156,2.5146484290416993e-06,ILSO,2006,C1.308.28
205.10752868652344,-2.8686523450005552e-05,MOHA,2006,C1.329.159
187.4354705810547,-7.058105470036935e-05,IAWA,2006,C1.326.51
206.2010498046875,-4.9804687506593837e-05,NEHR,2001,C1.148.279
239.7410888671875,-8.88671874861302e-05,IAPN,2004,C1.259.54
204.4651336669922,-3.366699218076974e-05,INHA,2005,C1.64.278
193.8206787109375,-7.871093748690328e-05,INWI,2006,C1.322.69
207.6920166015625,-1.6601562492724042e-05,INOX,2002,C1.12.110
232.97108459472656,-8.459472655886202e-05,INCC,2006,C1.351.112
102.53775024414062,-5.024414062404503e-05,MOMO,2005,C1.62.88
218.73719787597656,2.1240234389097168e-06,MNBU,2005,C1.84.148
167.05926513671875,-6.51367187458618e-05,MOWA,2006,C1.308.71
178.437255859375,-5.585937500995897e-05,WIGL,2003,C1.195.174
194.26690673828125,-6.738281257412382e-06,NEST,2007,C1.467.35
106.26882934570312,-2.9345703126182343e-05,NEAU,2006,C1.327.49
183.73757934570312,-7.934570311363132e-05,WIPO,2007,C1.492.248
165.54953002929688,-3.0029296880229595e-05,IABR,2003,C1.32.179
187.26832580566406,-2.5805664051858912e-05,INNE,2003,C1.208.67
198.2543182373047,-1.8237304686863354e-05,INLB,2005,C1.92.95
221.02752685546875,-2.6855468746589395e-05,MOMI,2004,C1.245.238
223.77232360839844,-2.3608398436181233e-05,ILAB,2005,C1.88.111
226.1802978515625,-9.785156248653948e-05,IAHL,2004,C1.275.97
213.0690155029297,-1.5502929699096057e-05,IAWE,2007,C1.496.148
171.6479949951172,5.0048828086346475e-06,MNGL,2001,C1.146.224
195.5973663330078,-6.633300782254992e-05,IABI,2007,C1.491.89
205.71229553222656,-9.553222656677463e-05,MISC,2006,C1.342.35
214.5361785888672,-7.85888671828161e-05,MSRF,2007,C1.481.172
216.38418579101562,-8.579101563555014e-05,TNUC,2007,C1.482.187
254.85716247558594,-6.247558593486247e-05,IALU,2006,C1.328.68
168.87693786621094,-3.786621093126996e-05,IANL,2005,C1.79.104
207.7713623046875,-6.230468750345608e-05,ILPA,2007,C1.497.139
140.7445068359375,-6.835937512050805e-06,MOBU,2006,C1.328.15
222.9603271484375,-2.7148437510504664e-05,DESE,2004,C1.302.181
219.78907775878906,-7.775878907523293e-05,IAMD,2002,C1.55.168
236.8420867919922,-8.67919921745397e-05,MOCG,2001,C1.5.146
228.58827209472656,2.7905273441319878e-05,DESE,2005,C1.103.6
203.44444274902344,-4.2749023435817435e-05,SDTR,2005,C1.85.43
200.91087341308594,-7.341308594277507e-05,IAPO,2005,C1.363.113
204.21127319335938,-7.319335938404947e-05,ILMZ,2005,C1.86.39
215.24908447265625,-8.447265625477485e-05,ILLA,2007,C1.477.58
194.25152587890625,-2.5878906257048584e-05,IAGE,2005,C1.361.63
192.7020263671875,-2.636718750181899e-05,WILE,2004,C1.265.150
210.37167358398438,-7.358398437418145e-05,MDLI,2004,C1.243.315
208.6942901611328,-9.016113281745675e-05,GACA,2007,C1.482.165
198.0995635986328,-6.359863280636091e-05,MOHA,2005,C1.366.177
175.15133666992188,-3.666992188300355e-05,ILTO,2003,C1.30.69
201.219482421875,-8.242187499263309e-05,ILGI,2005,C1.104.280
180.3656768798828,-7.687988281190883e-05,SDEP,2005,C1.88.29
193.73007202148438,-7.202148438523182e-05,NECC,2001,C1.150.27
198.72848510742188,-8.510742188150289e-05,ILPA,2004,C1.242.116
194.50418090820312,-8.090820313100267e-05,INWI,2006,C1.350.114
184.74807739257812,-7.73925781345497e-05,IAOE,2005,C1.85.140
200.21603393554688,-3.393554686681455e-05,MNMA,2002,C1.174.61
213.22991943359375,-1.943359376355147e-05,IABR,2004,C1.236.54
207.26336669921875,-6.669921876323315e-05,NEAL,2004,C1.234.98
183.98011779785156,-1.779785156941216e-05,IAPR,2006,C1.312.161
182.14756774902344,-6.774902342954192e-05,INOX,2005,C1.106.44
190.41090393066406,-3.930664064455414e-06,OHDE,2005,C1.363.121
250.84547424316406,-7.424316405035825e-05,TNUC,2006,C1.320.94
185.85305786132812,-5.78613281163598e-05,IASL,2001,C1.150.154
164.27487182617188,-7.182617187595497e-05,WIPO,2007,C1.462.80
189.9940185546875,-1.8554687500227374e-05,MOMI,2002,C1.52.75
199.89512634277344,-2.634277342394853e-05,INEL,2004,C1.264.86
198.78170776367188,-7.763671874272404e-06,ILBE,2004,C1.268.81
199.8928985595703,1.4404296848624654e-06,IAMD,2003,C1.38.144
195.19808959960938,-8.959960936749667e-05,OHPT,2003,C1.27.9
133.77789306640625,6.933593738267518e-06,NCFV,2007,C1.488.70
135.7040557861328,-5.5786132804769295e-05,IAHA,2001,C1.150.43
225.61898803710938,-8.803710937854703e-05,NEGR,2004,C1.294.271
171.18617248535156,-7.248535155213176e-05,INWR,2004,C1.286.134
265.9853210449219,-2.1044921879820322e-05,OHAR,2007,C1.459.200
170.68600463867188,-4.638671867951416e-06,MNOW,2001,C1.173.75
204.21205139160156,-5.1391601573413936e-05,NEHM,2002,C1.55.43
194.65057373046875,-7.373046875613909e-05,INEL,2006,C1.326.177
218.8942413330078,-4.133300780040372e-05,WIPL,2004,C1.248.210
220.37200927734375,-9.277343735902832e-06,IASG,2001,C1.128.90
162.90599060058594,9.399414068411716e-06,MNOW,2001,C1.1.166
217.70217895507812,-7.895507812349933e-05,INBU,2005,C1.112.135
197.74888610839844,-8.610839844891416e-05,WIJA,2006,C1.311.62
141.1682586669922,-5.8666992174494226e-05,SCFL,2004,C1.300.58
213.82618713378906,-8.713378906577418e-05,WIJA,2006,C1.310.47
191.69708251953125,-8.251953124727152e-05,WIPL,2002,C1.60.32
205.86819458007812,-9.458007812668257e-05,NCSA,2006,C1.348.148
167.63101196289062,-1.1962890624772626e-05,ILOR,2006,C1.312.47
148.10105895996094,-5.8959960938409495e-05,MNBU,2002,C1.44.939
126.52393341064453,-3.341064453366016e-05,SCSN,2006,C1.348.32
192.323486328125,-8.632812500763976e-05,OHDE,2003,C1.30.159
222.01499938964844,6.103515488575795e-07,OHPT,2001,C1.123.167
194.4990692138672,-6.921386719227485e-05,ILMN,2001,C1.168.103
219.30975341796875,-5.341796875768523e-05,IAOT,2005,C1.68.141
214.21737670898438,-7.670898438050244e-05,IAWA,2004,C1.239.83
182.1518096923828,-9.692382803905275e-06,ILST,2004,C1.259.170
189.14630126953125,-1.2695312534560799e-06,MNPN,2004,C1.249.34
137.13165283203125,-5.28320312582764e-05,TNUC,2004,C1.302.82
108.18892669677734,-2.6696777339907385e-05,SDCA,2007,C1.456.91
201.75848388671875,-8.388671875536602e-05,KYHO,2004,C1.115.1141
233.46969604492188,3.955078113904165e-06,IABP,2004,C1.245.262
170.3329315185547,-3.151855469241127e-05,OHPC,2003,C1.177.41
176.0333251953125,-2.5195312503001333e-05,WILE,2004,C1.263.85
184.9638671875,-6.718750000800355e-05,MIBL,2007,C1.461.314
184.33462524414062,-2.5244140630320544e-05,IACN,2003,C1.182.139
175.6659698486328,-6.984863281900289e-05,INRU,2005,C1.105.109
209.72714233398438,-4.233398436781499e-05,INEL,2004,C1.283.1082
182.5320281982422,-2.8198242176813437e-05,MNOL,2002,C1.11.188
174.6196746826172,-7.468261719623115e-05,NDBA,2005,C1.100.195
169.8980255126953,-2.5512695316365352e-05,WIMR,2001,C1.146.139
179.88772583007812,-2.5830078129729372e-05,ILST,2004,C1.258.38
189.96487426757812,-7.42675781282287e-05,IAWL,2005,C1.87.60
181.4175567626953,-5.6762695322731815e-05,ILBR,2006,C1.316.140
199.34762573242188,-2.573242187509095e-05,ILMN,2004,C1.290.131
258.3059997558594,-9.97558593667236e-05,ILPA,2003,C1.228.84
233.86978149414062,-8.14941406304115e-05,NEOX,2004,C1.255.27
164.23355102539062,-5.1025390632730705e-05,MNCO,2003,C1.222.72
159.8930206298828,-2.062988281181788e-05,NDBA,2001,C1.146.183
239.59371948242188,-1.9482421862448973e-05,NEHM,2003,C1.228.139
139.34803771972656,-3.771972654931233e-05,ILRO,2002,C1.56.218
179.28759765625,2.3437499976353138e-06,MNDA,2004,C1.248.235
218.11412048339844,-2.0483398429860245e-05,MNOW,2005,C1.65.22
111.02300262451172,-2.6245117226153525e-06,ONLO,2003,C1.195.143
149.5126190185547,-1.9018554695549028e-05,NESH,2006,C1.326.154
156.40597534179688,-7.534179687240794e-05,NCBV,2004,C1.301.177
233.85348510742188,1.4892578121816769e-05,ILSO,2006,C1.309.139
173.7980194091797,-1.940917968568101e-05,COOV,2001,C1.118.87
198.7123260498047,-2.604980468845497e-05,NCFA,2004,C1.302.8
